"","HUC_12","AWDBYHUC","AWD_MGAL"
"1119",10700010204,0,0
"1120",10700010205,0,0
"1121",10700010206,0,0
"1122",10700010301,0,0
"1123",10700010302,0,0
"1124",10700010303,0,0
"1125",10700010304,0,0
"1126",10700010305,0,0
"1127",10700010306,0,0
"1128",10700010307,0,0
"1129",10700010401,618,0.000618
"1130",10700010402,0,0
"1131",10700010403,0,0
"1132",10700010404,0,0
"1133",10700010501,0,0
"1134",10700010502,0,0
"1135",10700010601,0,0
"1136",10700010602,0,0
"1137",10700010603,0,0
"1138",10700010701,0,0
"1139",10700010702,0,0
"1140",10700010801,0,0
"1141",10700010802,0,0
"1142",10700010803,0,0
"1143",10700010804,0,0
"1144",10700020101,0,0
"1145",10700020102,0,0
"1146",10700020103,0,0
"1147",10700020104,0,0
"1148",10700020105,0,0
"1149",10700020106,0,0
"1150",10700020107,0,0
"1151",10700020108,0,0
"1152",10700020109,0,0
"1153",10700020110,0,0
"1154",10700020201,0,0
"1155",10700020202,0,0
"1156",10700030101,0,0
"1157",10700030102,0,0
"1158",10700030103,0,0
"1159",10700030104,0,0
"1160",10700030105,0,0
"1161",10700030106,0,0
"1162",10700030107,0,0
"1163",10700030108,0,0
"1164",10700030201,0,0
"1165",10700030202,0,0
"1166",10700030203,0,0
"1167",10700030204,0,0
"1168",10700030301,0,0
"1169",10700030302,0,0
"1170",10700030303,0,0
"1171",10700030401,0,0
"1172",10700030402,0,0
"1173",10700030403,0,0
"1174",10700030404,0,0
"1175",10700030501,0,0
"1176",10700030502,0,0
"1177",10700030503,0,0
"1178",10700030504,0,0
"1179",10700030601,0,0
"1180",10700030602,0,0
"1181",10700030603,0,0
"1182",10700040101,0,0
"1183",10700040102,1179,0.001179
"1184",10700040103,7336,0.007336
"1185",10700040201,0,0
"1186",10700040202,0,0
"1187",10700040203,0,0
"1188",10700040204,0,0
"1189",10700040205,2489,0.002489
"1190",10700040301,0,0
"1191",10700040302,0,0
"1192",10700040401,0,0
"1193",10700040402,5780,0.00578
"1194",10700050101,1441,0.001441
"1195",10700050102,9060,0.00906
"1196",10700050103,7704,0.007704
"1197",10700050104,0,0
"1198",10700050201,0,0
"1199",10700050202,0,0
"1200",10700050203,963,0.000963
"1201",10700050204,1284,0.001284
"1202",10700050205,1926,0.001926
"1203",10700050206,0,0
"1204",10700060101,0,0
"1205",10700060102,0,0
"1206",10700060201,1440,0.00144
"1207",10700060202,4608,0.004608
"1208",10700060301,384,0.000384
"1209",10700060302,4320,0.00432
"1210",10700060401,0,0
"1211",10700060402,0,0
"1212",10700060501,0,0
"1213",10700060502,0,0
"1214",10700060503,11424,0.011424
"1215",10700060601,0,0
"1216",10700060602,0,0
"1217",10700060603,0,0
"1218",10700060604,0,0
"1219",10700060605,0,0
"1220",10700060606,0,0
"1221",10700060607,0,0
"1222",10700060701,288,0.000288
"1223",10700060702,0,0
"1224",10700060703,5100,0.0051
"1225",10700060801,0,0
"1226",10700060802,16800,0.0168
"1227",10700060803,170,0.00017
"1228",10700060804,21824,0.021824
"1229",10700060901,0,0
"1230",10700060902,0,0
"1231",10700060903,0,0
"1232",10700060904,0,0
"1233",10700060905,0,0
"1234",10700060906,0,0
"1235",10700061001,8840,0.00884
"1236",10700061002,0,0
"1237",10700061101,0,0
"1238",10700061102,5267,0.005267
"1239",10700061201,0,0
"1240",10700061202,33063,0.033063
"1241",10700061203,704,0.000704
"1242",10700061204,0,0
"1243",10700061205,6496,0.006496
"1244",10700061206,5251,0.005251
"1245",10700061207,455,0.000455
"1246",10700061301,0,0
"1247",10700061302,4815,0.004815
"1248",10700061303,0,0
"1249",10700061401,5632,0.005632
"1250",10700061402,13195,0.013195
"1251",10700061403,0,0
"1252",10700061404,0,0
"1253",10801010101,0,0
"1254",10801010102,0,0
"1255",10801010103,0,0
"1256",10801010104,0,0
"1257",10801010201,0,0
"1258",10801010202,0,0
"1259",10801010203,0,0
"1260",10801010301,0,0
"1261",10801010303,0,0
"1262",10801010304,0,0
"1263",10801010305,0,0
"1264",10801010401,0,0
"1265",10801010402,0,0
"1266",10801010403,0,0
"1267",10801010404,0,0
"1268",10801010405,0,0
"1269",10801010501,0,0
"1270",10801010502,0,0
"1271",10801010503,0,0
"1272",10801010601,0,0
"1273",10801010602,0,0
"1274",10801010603,0,0
"1275",10801010701,0,0
"1276",10801010702,0,0
"1277",10801010703,0,0
"1278",10801010704,0,0
"1279",10801010705,0,0
"1280",10801010706,0,0
"1281",10801010707,0,0
"1282",10801010801,0,0
"1283",10801010802,0,0
"1284",10801010803,0,0
"1285",10801010804,0,0
"1286",10801010805,0,0
"1287",10801010806,0,0
"1288",10801010901,0,0
"1289",10801010902,0,0
"1290",10801010903,0,0
"1291",10801020101,0,0
"1292",10801020102,0,0
"1293",10801020103,0,0
"1294",10801020104,0,0
"1295",10801020201,0,0
"1296",10801020202,0,0
"1297",10801020203,0,0
"1298",10801020301,0,0
"1299",10801020302,0,0
"1300",10801020401,0,0
"1301",10801020402,0,0
"1302",10801020403,0,0
"1303",10801030101,0,0
"1304",10801030102,0,0
"1305",10801030201,0,0
"1306",10801030202,0,0
"1307",10801030203,0,0
"1308",10801030204,0,0
"1309",10801030205,0,0
"1310",10801030206,0,0
"1311",10801030301,0,0
"1312",10801030302,0,0
"1313",10801030303,0,0
"1314",10801030304,0,0
"1315",10801030401,0,0
"1316",10801030402,0,0
"1317",10801030403,1133,0.001133
"1318",10801030501,0,0
"1319",10801030502,0,0
"1320",10801030503,0,0
"1321",10801030504,0,0
"1322",10801030505,0,0
"1323",10801030506,0,0
"1324",10801030601,0,0
"1325",10801030602,0,0
"1326",10801030701,0,0
"1327",10801030702,0,0
"1328",10801030703,0,0
"1329",10801040101,0,0
"1330",10801040102,0,0
"1331",10801040103,0,0
"1332",10801040104,0,0
"1333",10801040201,0,0
"1334",10801040202,0,0
"1335",10801040203,1854,0.001854
"1336",10801040204,0,0
"1337",10801040205,34196,0.034196
"1338",10801040301,0,0
"1339",10801040302,0,0
"1340",10801040303,0,0
"1341",10801040304,0,0
"1342",10801040401,0,0
"1343",10801040402,0,0
"1344",10801050101,0,0
"1345",10801050102,0,0
"1346",10801050103,0,0
"1347",10801050104,0,0
"1348",10801050105,0,0
"1349",10801050106,0,0
"1350",10801050201,0,0
"1351",10801050202,0,0
"1352",10801050203,0,0
"1353",10801050301,0,0
"1354",10801050302,0,0
"1355",10801050401,0,0
"1356",10801050402,0,0
"1357",10801050501,0,0
"1358",10801050502,0,0
"1359",10801050503,0,0
"1360",10801060101,0,0
"1361",10801060102,0,0
"1362",10801060103,0,0
"1363",10801060104,0,0
"1364",10801060105,0,0
"1365",10801060106,0,0
"1366",10801060201,0,0
"1367",10801060202,0,0
"1368",10801060203,0,0
"1369",10801060204,0,0
"1370",10801060205,0,0
"1371",10801060206,0,0
"1372",10801060207,0,0
"1373",10801060301,0,0
"1374",10801060302,0,0
"1375",10801060303,0,0
"1376",10801060304,0,0
"1377",10801060305,11766,0.011766
"1378",10801060401,0,0
"1379",10801060402,0,0
"1380",10801060403,0,0
"1381",10801060404,0,0
"1382",10801060405,0,0
"1383",10801060406,0,0
"1384",10801060407,7548,0.007548
"1385",10801060501,0,0
"1386",10801060502,0,0
"1387",10801060503,0,0
"1388",10801060504,0,0
"1389",10801060505,0,0
"1390",10801060601,0,0
"1391",10801060602,0,0
"1392",10801060603,0,0
"1393",10801060701,0,0
"1394",10801060702,0,0
"1395",10801060703,0,0
"1396",10801070101,0,0
"1397",10801070102,0,0
"1398",10801070201,0,0
"1399",10801070202,0,0
"1400",10801070203,0,0
"1401",10801070301,0,0
"1402",10801070302,0,0
"1403",10801070303,0,0
"1404",10801070304,0,0
"1405",10801070305,0,0
"1406",10801070306,0,0
"1407",10801070307,0,0
"1408",10801070401,0,0
"1409",10801070402,0,0
"1410",10801070403,0,0
"1411",10801070404,0,0
"1412",10801070405,0,0
"1413",10801070406,0,0
"1414",10801070501,34510,0.03451
"1415",10801070502,0,0
"1416",10801070503,0,0
"1417",10801070504,0,0
"1418",10801070505,0,0
"1419",10801070506,0,0
"1420",10801070507,0,0
"1421",10802010101,0,0
"1422",10802010102,0,0
"1423",10802010103,0,0
"1424",10802010104,0,0
"1425",10802010201,0,0
"1426",10802010202,0,0
"1427",10802010301,0,0
"1428",10802010302,0,0
"1429",10802010303,0,0
"1430",10802010401,0,0
"1431",10802010402,0,0
"1432",10802010403,0,0
"1433",10802010501,0,0
"1434",10802010502,0,0
"1435",10802010503,0,0
"1436",10802010601,0,0
"1437",10802010602,3872,0.003872
"1438",10802010603,1776,0.001776
"1439",10802010604,8240,0.00824
"1440",10802010605,0,0
"1441",10802010606,0,0
"1442",10802010607,0,0
"1443",10802010608,0,0
"1444",10802010609,0,0
"1445",10802010610,2446782,2.446782
"1446",10802010701,0,0
"1447",10802010702,558,0.000558
"1448",10802020101,0,0
"1449",10802020102,0,0
"1450",10802020103,0,0
"1451",10802020201,0,0
"1452",10802020202,0,0
"1453",10802020203,0,0
"1454",10802020204,0,0
"1455",10802020205,0,0
"1456",10802020206,0,0
"1457",10802020207,0,0
"1458",10802030101,0,0
"1459",10802030102,0,0
"1460",10802030103,0,0
"1461",10802030104,0,0
"1462",10802030105,0,0
"1463",10802030201,0,0
"1464",10802030202,0,0
"1465",10802030203,0,0
"1466",10802030204,0,0
"1467",10802030205,0,0
"1468",10802030301,0,0
"1469",10802030302,0,0
"1470",10802030401,0,0
"1471",10802030402,0,0
"1472",10802030501,0,0
"1473",10802030502,4384,0.004384
"1474",10802040101,0,0
"1475",10802040102,0,0
"1476",10802040103,0,0
"1477",10802040104,0,0
"1478",10802040105,0,0
"1479",10802040106,0,0
"1480",10802040201,0,0
"1481",10802040202,0,0
"1482",10802040203,0,0
"1483",10802040204,0,0
"1484",10802040205,0,0
"1485",10802040206,0,0
"1486",10802040207,0,0
"1487",10802040301,0,0
"1488",10802040302,0,0
"1489",10802040303,0,0
"1490",10802040304,0,0
"1491",10802040305,0,0
"1492",10802040306,0,0
"1493",10802040307,180,0.00018
"1494",10802040401,0,0
"1495",10802040402,2106,0.002106
"1496",10802050101,342,0.000342
"1497",10802050102,0,0
"1498",10802050103,0,0
"1499",10802050104,22987,0.022987
"1500",10802050105,50499,0.050499
"1501",10802050201,597,0.000597
"1502",10802050202,0,0
"1503",10802050203,142744,0.142744
"1504",10802050301,362,0.000362
"1505",10802050302,0,0
"1506",10802050303,12489,0.012489
"1507",10802050401,4378,0.004378
"1508",10802050402,36924,0.036924
"1509",10802050501,6878,0.006878
"1510",10802050502,11041,0.011041
"1511",10802050503,22444,0.022444
"1512",10802050504,0,0
"1513",10802050505,74029,0.074029
"1514",10802050506,0,0
"1515",10802050601,2353,0.002353
"1516",10802050602,905,0.000905
"1517",10802050603,7602,0.007602
"1518",10802050701,0,0
"1519",10802050702,0,0
"1520",10802050801,0,0
"1521",10802050802,0,0
"1522",10802050803,0,0
"1523",10802050804,0,0
"1524",10802050805,0,0
"1525",10802050901,0,0
"1526",10802050902,0,0
"1527",10802050903,0,0
"1528",10802050904,0,0
"1529",10802050905,543,0.000543
"1530",10802060101,0,0
"1531",10802060102,0,0
"1532",10802060103,0,0
"1533",10802060104,0,0
"1534",10802060105,0,0
"1535",10802060201,0,0
"1536",10802060202,0,0
"1537",10802060301,144,0.000144
"1538",10802060302,0,0
"1539",10802060303,1170,0.00117
"1540",10802060304,0,0
"1541",10802060305,1350,0.00135
"1542",10802070101,0,0
"1543",10802070102,0,0
"1544",10802070103,0,0
"1545",10802070201,0,0
"1546",10802070202,0,0
"1547",10802070203,0,0
"1548",10802070204,0,0
"1549",10802070301,0,0
"1550",10802070302,0,0
"1551",10802070401,0,0
"1552",10802070402,0,0
"1553",10802070403,2534,0.002534
"1554",10802070404,5792,0.005792
"1555",10802070405,0,0
"1556",10802070501,0,0
"1557",10802070502,0,0
"1558",10802070601,0,0
"1559",10802070602,2534,0.002534
"1560",10900010101,0,0
"1561",10900010102,3185,0.003185
"1562",10900010201,1605,0.001605
"1563",10900010202,2275,0.002275
"1564",10900010203,1365,0.001365
"1565",10900010204,0,0
"1566",10900010205,0,0
"1567",10900010301,15470,0.01547
"1568",10900010302,5460,0.00546
"1569",10900010401,3210,0.00321
"1570",10900010402,910,0.00091
"1571",10900010501,1605,0.001605
"1572",10900010502,0,0
"1573",10900010601,91959,0.091959
"1574",10900010602,3024,0.003024
"1575",10900010603,7881,0.007881
"1576",10900010604,0,0
"1577",10900010701,0,0
"1578",10900010702,1605,0.001605
"1579",10900010703,35394,0.035394
"1580",10900010704,0,0
"1581",10900010801,173880,0.17388
"1582",10900010802,9072,0.009072
"1583",10900010803,642,0.000642
"1584",10900010901,33264,0.033264
"1585",10900010902,0,0
"1586",10900020101,2118,0.002118
"1587",10900020102,0,0
"1588",10900020103,24357,0.024357
"1589",10900020104,9531,0.009531
"1590",10900020105,123903,0.123903
"1591",10900020106,93192,0.093192
"1592",10900020107,11649,0.011649
"1593",10900020201,0,0
"1594",10900020202,0,0
"1595",10900020203,0,0
"1596",10900020204,0,0
"1597",10900020205,0,0
"1598",10900020206,1359973,1.359973
"1599",10900020301,47655,0.047655
"1600",10900020302,14826,0.014826
"1601",10900020303,240165,0.240165
"1602",10900020304,52950,0.05295
"1603",10900020305,0,0
"1604",10900020306,0,0
"1605",10900020401,0,0
"1606",10900020402,0,0
"1607",10900020501,0,0
"1608",10900020502,0,0
"1609",10900020503,3250,0.00325
"1610",10900020601,2568,0.002568
"1611",10900020602,28890,0.02889
"1612",10900020603,0,0
"1613",10900020604,0,0
"1614",10900020701,20865,0.020865
"1615",10900030101,393,0.000393
"1616",10900030102,393,0.000393
"1617",10900030103,917,0.000917
"1618",10900030104,3930,0.00393
"1619",10900030105,6419,0.006419
"1620",10900030201,0,0
"1621",10900030202,0,0
"1622",10900030203,0,0
"1623",10900030204,1664,0.001664
"1624",10900030205,0,0
"1625",10900030206,6812,0.006812
"1626",10900030207,208,0.000208
"1627",10900030208,1144,0.001144
"1628",10900040101,0,0
"1629",10900040102,25404,0.025404
"1630",10900040103,77307,0.077307
"1631",10900040201,16944,0.016944
"1632",10900040202,147201,0.147201
"1633",10900040203,0,0
"1634",10900040204,82645,0.082645
"1635",10900040301,16114,0.016114
"1636",10900040302,15470,0.01547
"1637",10900040401,31880,0.03188
"1638",10900040501,104,0.000104
"1639",10900040502,5200,0.0052
"1640",10900040601,0,0
"1641",10900040602,0,0
"1642",10900040603,0,0
"1643",10900040604,0,0
"1644",10900040605,0,0
"1645",10900040606,0,0
"1646",10900040607,0,0
"1647",10900040608,5304,0.005304
"1648",10900040609,6126,0.006126
"1649",10900040701,0,0
"1650",10900040702,18716,0.018716
"1651",10900040801,0,0
"1652",10900040802,217770,0.21777
"1653",10900040803,22610,0.02261
"1654",10900040804,27370,0.02737
"1655",10900040901,312,0.000312
"1656",10900040902,0,0
"1657",10900040903,148,0.000148
"1658",10900040904,592,0.000592
"1659",10900040905,2380,0.00238
"1660",10900040906,208,0.000208
"1661",10900040907,0,0
"1662",10900040908,0,0
"1663",10900040909,0,0
"1664",10900040910,7280,0.00728
"1665",10900040911,4160,0.00416
"1666",10900040912,0,0
"1667",10900050101,1560,0.00156
"1668",10900050102,0,0
"1669",10900050201,0,0
"1670",10900050202,0,0
"1671",10900050203,0,0
"1672",10900050204,0,0
"1673",10900050205,832,0.000832
"1674",10900050301,0,0
"1675",10900050302,0,0
"1676",10900050303,898,0.000898
"1677",10900050401,5824,0.005824
"1678",10900050402,0,0
"1679",10900050403,416,0.000416
"1680",10900050404,0,0
"1681",11000010101,0,0
"1682",11000010102,0,0
"1683",11000010103,0,0
"1684",11000010104,8384,0.008384
"1685",11000010105,0,0
"1686",11000010201,0,0
"1687",11000010202,0,0
"1688",11000010203,1834,0.001834
"1689",11000010204,0,0
"1690",11000010301,0,0
"1691",11000010302,8856,0.008856
"1692",11000010401,3672,0.003672
"1693",11000010402,0,0
"1694",11000010403,62640,0.06264
"1695",11000010501,0,0
"1696",11000010502,0,0
"1697",11000010503,0,0
"1698",11000010601,0,0
"1699",11000010602,0,0
"1700",11000010701,0,0
"1701",11000010702,0,0
"1702",11000010703,0,0
"1703",11000010704,0,0
"1704",11000020101,0,0
"1705",11000020102,199,0.000199
"1706",11000020103,0,0
"1707",11000020104,0,0
"1708",11000020105,0,0
"1709",11000020106,0,0
"1710",11000020107,0,0
"1711",11000020108,1063,0.001063
"1712",11000020201,0,0
"1713",11000020202,0,0
"1714",11000020203,0,0
"1715",11000020204,597,0.000597
"1716",11000020205,0,0
"1717",11000020206,5832,0.005832
"1718",11000020301,0,0
"1719",11000020302,0,0
"1720",11000020303,945,0.000945
"1721",11000030101,0,0
"1722",11000030102,0,0
"1723",11000030103,0,0
"1724",11000030201,5670,0.00567
"1725",11000030202,0,0
"1726",11000030203,945,0.000945
"1727",11000030301,0,0
"1728",11000030302,0,0
"1729",11000030303,0,0
"1730",11000030304,0,0
"1731",11000030305,945,0.000945
"1732",11000030306,16821,0.016821
"1733",11000040101,1448,0.001448
"1734",11000040102,0,0
"1735",11000040103,9465,0.009465
"1736",11000040104,2388,0.002388
"1737",11000040105,22089,0.022089
"1738",11000040201,0,0
"1739",11000040202,0,0
"1740",11000040203,0,0
"1741",11000040204,0,0
"1742",11000040205,0,0
"1743",11000040206,0,0
"1744",11000040207,0,0
"1745",11000040208,14129,0.014129
"1746",11000040301,5572,0.005572
"1747",11000040302,796,0.000796
"1748",11000040303,1592,0.001592
"1749",11000040304,2786,0.002786
"1750",11000050101,963,0.000963
"1751",11000050102,0,0
"1752",11000050103,0,0
"1753",11000050104,0,0
"1754",11000050105,0,0
"1755",11000050106,0,0
"1756",11000050107,0,0
"1757",11000050201,0,0
"1758",11000050202,0,0
"1759",11000050203,0,0
"1760",11000050204,0,0
"1761",11000050301,0,0
"1762",11000050302,0,0
"1763",11000050303,32039,0.032039
"1764",11000050304,0,0
"1765",11000050305,0,0
"1766",11000050306,0,0
"1767",11000050401,0,0
"1768",11000050402,0,0
"1769",11000050501,0,0
"1770",11000050502,0,0
"1771",11000050503,0,0
"1772",11000050504,0,0
"1773",11000050505,0,0
"1774",11000050506,0,0
"1775",11000050601,0,0
"1776",11000050602,0,0
"1777",11000050603,0,0
"1778",11000050604,0,0
"1779",11000050701,0,0
"1780",11000050702,0,0
"1781",11000050703,0,0
"1782",11000050801,13736,0.013736
"1783",11000050802,13130,0.01313
"1784",11000050803,0,0
"1785",11000050901,0,0
"1786",11000050902,0,0
"1787",11000050903,0,0
"1788",11000051001,0,0
"1789",11000051002,0,0
"1790",11000051003,398,0.000398
"1791",11000051101,398,0.000398
"1792",11000051102,0,0
"1793",11000051103,0,0
"1794",11000051104,0,0
"1795",11000051105,0,0
"1796",11000051201,0,0
"1797",11000051202,0,0
"1798",11000051203,9950,0.00995
"1799",11000051204,0,0
"1800",11000051205,20696,0.020696
"1801",11000051206,0,0
"1802",11000051207,1194,0.001194
"1803",11000051301,0,0
"1804",11000051302,1399,0.001399
"1805",11000060101,0,0
"1806",11000060102,0,0
"1807",11000060103,202,0.000202
"1808",11000060201,0,0
"1809",11000060202,2626,0.002626
"1810",11000060301,1414,0.001414
"1811",11000060302,0,0
"1812",11000060303,0,0
"1813",11000060401,0,0
"1814",11000060402,0,0
"1815",11000060403,0,0
"1816",11000060404,0,0
"1817",11000060405,0,0
"1818",20200010101,0,0
"1819",20200010102,0,0
"1820",20200010103,0,0
"1821",20200010104,0,0
"1822",20200010105,0,0
"1823",20200010106,0,0
"1824",20200010107,0,0
"1825",20200010201,0,0
"1826",20200010202,0,0
"1827",20200010203,0,0
"1828",20200010204,0,0
"1829",20200010205,0,0
"1830",20200010301,0,0
"1831",20200010302,0,0
"1832",20200010303,0,0
"1833",20200010304,0,0
"1834",20200010305,0,0
"1835",20200010306,0,0
"1836",20200010401,0,0
"1837",20200010402,0,0
"1838",20200010403,0,0
"1839",20200010404,0,0
"1840",20200010405,0,0
"1841",20200010406,0,0
"1842",20200010407,0,0
"1843",20200010408,0,0
"1844",20200010501,0,0
"1845",20200010502,0,0
"1846",20200010503,0,0
"1847",20200010504,0,0
"1848",20200010505,0,0
"1849",20200010506,0,0
"1850",20200010507,0,0
"1851",20200010508,0,0
"1852",20200010509,0,0
"1853",20200010601,0,0
"1854",20200010602,0,0
"1855",20200010603,0,0
"1856",20200010604,0,0
"1857",20200010605,0,0
"1858",20200010606,0,0
"1859",20200010607,0,0
"1860",20200010608,0,0
"1861",20200010701,0,0
"1862",20200010702,0,0
"1863",20200010703,0,0
"1864",20200010704,0,0
"1865",20200010705,0,0
"1866",20200010706,0,0
"1867",20200020101,0,0
"1868",20200020102,0,0
"1869",20200020103,0,0
"1870",20200020104,0,0
"1871",20200020105,0,0
"1872",20200020201,0,0
"1873",20200020202,0,0
"1874",20200020203,0,0
"1875",20200020204,0,0
"1876",20200020205,0,0
"1877",20200020301,0,0
"1878",20200020302,0,0
"1879",20200020303,0,0
"1880",20200020304,0,0
"1881",20200020305,0,0
"1882",20200020306,0,0
"1883",20200020307,0,0
"1884",20200020401,0,0
"1885",20200020402,0,0
"1886",20200020403,0,0
"1887",20200020404,0,0
"1888",20200020405,0,0
"1889",20200020501,0,0
"1890",20200020502,0,0
"1891",20200020503,0,0
"1892",20200020504,0,0
