"","SUM_INDGAL","HUC_12","IWD_MGAL"
"863",299832,10802020203,0.299832
"864",549480,10802020204,0.54948
"865",262840,10802020205,0.26284
"866",4154,10802020206,0.004154
"867",37386,10802020207,0.037386
"868",1053,10802030101,0.001053
"869",13900,10802030102,0.0139
"870",132050,10802030103,0.13205
"871",2106,10802030104,0.002106
"872",8003,10802030105,0.008003
"873",4154,10802030201,0.004154
"874",67346,10802030202,0.067346
"875",121789,10802030203,0.121789
"876",16616,10802030204,0.016616
"877",37386,10802030205,0.037386
"878",48650,10802030301,0.04865
"879",20770,10802030302,0.02077
"880",20850,10802030401,0.02085
"881",274164,10802030402,0.274164
"882",20770,10802030501,0.02077
"883",83080,10802030502,0.08308
"884",4154,10802040101,0.004154
"885",366320,10802040102,0.36632
"886",20770,10802040104,0.02077
"887",84688,10802040105,0.084688
"888",30881,10802040106,0.030881
"889",146528,10802040201,0.146528
"890",402952,10802040202,0.402952
"891",366320,10802040203,0.36632
"892",256424,10802040204,0.256424
"893",366320,10802040205,0.36632
"894",217667,10802040206,0.217667
"895",479204,10802040207,0.479204
"896",1538544,10802040301,1.538544
"897",183160,10802040302,0.18316
"898",769272,10802040303,0.769272
"899",183160,10802040304,0.18316
"900",332762,10802040305,0.332762
"901",26129,10802040306,0.026129
"902",36888,10802040307,0.036888
"903",51985,10802040401,0.051985
"904",355047,10802040402,0.355047
"905",112201,10802050101,0.112201
"906",312256,10802050102,0.312256
"907",86963,10802050103,0.086963
"908",973344,10802050104,0.973344
"909",3600908,10802050105,3.600908
"910",47099,10802050201,0.047099
"911",61416,10802050202,0.061416
"912",891310,10802050203,0.89131
"913",1946688,10802050301,1.946688
"914",2737530,10802050302,2.73753
"915",6306458,10802050303,6.306458
"916",278118,10802050401,0.278118
"917",4120848,10802050402,4.120848
"918",1865576,10802050501,1.865576
"919",2696974,10802050502,2.696974
"920",1236958,10802050503,1.236958
"921",324448,10802050504,0.324448
"922",3366148,10802050505,3.366148
"923",336699,10802050506,0.336699
"924",3192061,10802050601,3.192061
"925",107149,10802050602,0.107149
"926",2710069,10802050603,2.710069
"927",17039,10802050701,0.017039
"928",133214,10802050702,0.133214
"929",174740,10802050801,0.17474
"930",35169,10802050802,0.035169
"931",52666,10802050803,0.052666
"932",14062,10802050804,0.014062
"933",176762,10802050805,0.176762
"934",101758,10802050901,0.101758
"935",4292,10802050902,0.004292
"936",17878,10802050903,0.017878
"937",89842,10802050904,0.089842
"938",91641,10802050905,0.091641
"939",152344,10802060101,0.152344
"940",89339,10802060102,0.089339
"941",39067,10802060103,0.039067
"942",124185,10802060104,0.124185
"943",120487,10802060105,0.120487
"944",35210,10802060201,0.03521
"945",36747,10802060202,0.036747
"946",49184,10802060301,0.049184
"947",7685,10802060302,0.007685
"948",47647,10802060303,0.047647
"949",46110,10802060304,0.04611
"950",309107,10802060305,0.309107
"951",30348,10802070101,0.030348
"952",6744,10802070102,0.006744
"953",96102,10802070103,0.096102
"954",33673,10802070201,0.033673
"955",134692,10802070202,0.134692
"956",134692,10802070203,0.134692
"957",48447,10802070204,0.048447
"958",4611,10802070301,0.004611
"959",43928,10802070302,0.043928
"960",67532,10802070401,0.067532
"961",571156,10802070402,0.571156
"962",932788,10802070403,0.932788
"963",4178862,10802070404,4.178862
"964",1662796,10802070405,1.662796
"965",245022,10802070501,0.245022
"966",640914,10802070502,0.640914
"967",1196402,10802070601,1.196402
"968",2696974,10802070602,2.696974
"969",32960,10900010101,0.03296
"970",243904,10900010102,0.243904
"971",170871,10900010201,0.170871
"972",113215,10900010202,0.113215
"973",60976,10900010203,0.060976
"974",28016,10900010204,0.028016
"975",133488,10900010205,0.133488
"976",304880,10900010301,0.30488
"977",901456,10900010302,0.901456
"978",131606,10900010401,0.131606
"979",663494,10900010402,0.663494
"980",529460,10900010501,0.52946
"981",748306,10900010502,0.748306
"982",2906267,10900010601,2.906267
"983",40405,10900010602,0.040405
"984",64433,10900010603,0.064433
"985",31993,10900010604,0.031993
"986",90986,10900010701,0.090986
"987",151932,10900010702,0.151932
"988",426533,10900010703,0.426533
"989",1634228,10900010704,1.634228
"990",108800,10900010801,0.1088
"991",99552,10900010802,0.099552
"992",187833,10900010803,0.187833
"993",198868,10900010901,0.198868
"994",117518,10900010902,0.117518
"995",99352,10900020101,0.099352
"996",76780,10900020102,0.07678
"997",39262,10900020103,0.039262
"998",36296,10900020104,0.036296
"999",40484,10900020105,0.040484
"1000",62820,10900020106,0.06282
"1001",14234,10900020107,0.014234
"1002",5022,10900020201,0.005022
"1003",972,10900020202,0.000972
"1004",1620,10900020203,0.00162
"1005",2592,10900020204,0.002592
"1006",32400,10900020205,0.0324
"1007",75978,10900020206,0.075978
"1008",9772,10900020301,0.009772
"1009",37692,10900020302,0.037692
"1010",11118,10900020303,0.011118
"1011",27920,10900020304,0.02792
"1012",13960,10900020305,0.01396
"1013",29436,10900020306,0.029436
"1014",254472,10900020401,0.254472
"1015",59930,10900020402,0.05993
"1016",13830,10900020501,0.01383
"1017",39354,10900020502,0.039354
"1018",840,10900020503,0.00084
"1019",24575,10900020601,0.024575
"1020",10264,10900020602,0.010264
"1021",3933,10900020603,0.003933
"1022",12488,10900020701,0.012488
"1023",3260248,10900030101,3.260248
"1024",11832136,10900030102,11.832136
"1025",5751224,10900030103,5.751224
"1026",1978128,10900030104,1.978128
"1027",3040456,10900030105,3.040456
"1028",805904,10900030201,0.805904
"1029",111742,10900030202,0.111742
"1030",1846,10900030203,0.001846
"1031",3976,10900030204,0.003976
"1032",1515048,10900030205,1.515048
"1033",1107764,10900030206,1.107764
"1034",14804,10900030207,0.014804
"1035",34880,10900030208,0.03488
"1036",48860,10900040101,0.04886
"1037",146096,10900040102,0.146096
"1038",148342,10900040103,0.148342
"1039",20940,10900040201,0.02094
"1040",25920,10900040202,0.02592
"1041",26524,10900040203,0.026524
"1042",101482,10900040204,0.101482
"1043",62660,10900040301,0.06266
"1044",110742,10900040302,0.110742
"1045",219504,10900040401,0.219504
"1046",29820,10900040501,0.02982
"1047",41748,10900040502,0.041748
"1048",744,10900040601,0.000744
"1049",1630,10900040602,0.00163
"1050",17484,10900040603,0.017484
"1051",2414,10900040604,0.002414
"1052",1562,10900040605,0.001562
"1053",1846,10900040606,0.001846
"1054",4148,10900040607,0.004148
"1055",20448,10900040608,0.020448
"1056",43650,10900040609,0.04365
"1057",38525,10900040701,0.038525
"1058",35200,10900040702,0.0352
"1059",70570,10900040801,0.07057
"1060",16622,10900040802,0.016622
"1061",119066,10900040803,0.119066
"1062",121704,10900040804,0.121704
"1063",55194,10900040901,0.055194
"1064",4763,10900040902,0.004763
"1065",19344,10900040903,0.019344
"1066",11036,10900040904,0.011036
"1067",104988,10900040905,0.104988
"1068",1860,10900040906,0.00186
"1069",7170,10900040907,0.00717
"1070",34845,10900040908,0.034845
"1071",9975,10900040909,0.009975
"1072",5355,10900040910,0.005355
"1073",5775,10900040911,0.005775
"1074",10788,10900040912,0.010788
"1075",10288,10900050101,0.010288
"1076",4464,10900050102,0.004464
"1077",6324,10900050201,0.006324
"1078",3720,10900050202,0.00372
"1079",744,10900050203,0.000744
"1080",4836,10900050204,0.004836
"1081",11532,10900050205,0.011532
"1082",8341,10900050301,0.008341
"1083",16095,10900050302,0.016095
"1084",30231,10900050303,0.030231
"1085",19344,10900050401,0.019344
"1086",3720,10900050402,0.00372
"1087",4836,10900050403,0.004836
"1088",3720,10900050404,0.00372
"1089",46952,11000010101,0.046952
"1090",129877,11000010102,0.129877
"1091",1575176,11000010103,1.575176
"1092",2606816,11000010104,2.606816
"1093",598000,11000010105,0.598
"1094",1245488,11000010201,1.245488
"1095",402952,11000010202,0.402952
"1096",3663200,11000010203,3.6632
"1097",242600,11000010204,0.2426
"1098",50808,11000010301,0.050808
"1099",104162,11000010302,0.104162
"1100",89160,11000010401,0.08916
"1101",32692,11000010402,0.032692
"1102",303144,11000010403,0.303144
"1103",532,11000010501,0.000532
"1104",18116,11000010502,0.018116
"1105",83216,11000010503,0.083216
"1106",5365,11000010601,0.005365
"1107",16095,11000010602,0.016095
"1108",47552,11000010701,0.047552
"1109",30793,11000010702,0.030793
"1110",1073,11000010703,0.001073
"1111",71737,11000010704,0.071737
"1112",14602,11000020101,0.014602
"1113",53687,11000020102,0.053687
"1114",22946,11000020103,0.022946
"1115",6258,11000020104,0.006258
"1116",43806,11000020105,0.043806
"1117",64666,11000020106,0.064666
"1118",31410,11000020107,0.03141
"1119",167471,11000020108,0.167471
"1120",23776,11000020201,0.023776
"1121",17832,11000020202,0.017832
"1122",27118,11000020204,0.027118
"1123",25862,11000020205,0.025862
"1124",74042,11000020206,0.074042
"1125",8916,11000020301,0.008916
"1126",24849,11000020302,0.024849
"1127",80977,11000020303,0.080977
"1128",11743,11000030101,0.011743
"1129",9657,11000030102,0.009657
"1130",59015,11000030103,0.059015
"1131",11803,11000030201,0.011803
"1132",23606,11000030202,0.023606
"1133",131979,11000030203,0.131979
"1134",47212,11000030301,0.047212
"1135",17168,11000030302,0.017168
"1136",103008,11000030303,0.103008
"1137",13949,11000030304,0.013949
"1138",31117,11000030305,0.031117
"1139",61161,11000030306,0.061161
"1140",1198085,11000040101,1.198085
"1141",259838,11000040102,0.259838
"1142",3263774,11000040103,3.263774
"1143",47124,11000040104,0.047124
"1144",684981,11000040105,0.684981
"1145",23235,11000040201,0.023235
"1146",74202,11000040202,0.074202
"1147",97614,11000040203,0.097614
"1148",50490,11000040204,0.05049
"1149",183447,11000040205,0.183447
"1150",82467,11000040206,0.082467
"1151",92940,11000040207,0.09294
"1152",308825,11000040208,0.308825
"1153",321453,11000040301,0.321453
"1154",196911,11000040302,0.196911
"1155",313038,11000040303,0.313038
"1156",509949,11000040304,0.509949
"1157",2491802,11000050101,2.491802
"1158",2862205,11000050103,2.862205
"1159",740806,11000050104,0.740806
"1160",1010190,11000050105,1.01019
"1161",909171,11000050107,0.909171
"1162",464273,11000050201,0.464273
"1163",289277,11000050202,0.289277
"1164",203724,11000050203,0.203724
"1165",1616304,11000050204,1.616304
"1166",377147,11000050301,0.377147
"1167",1686,11000050302,0.001686
"1168",33720,11000050303,0.03372
"1169",11802,11000050304,0.011802
"1170",11802,11000050305,0.011802
"1171",21918,11000050306,0.021918
"1172",32034,11000050402,0.032034
"1173",50422,11000050501,0.050422
"1174",15174,11000050502,0.015174
"1175",7778,11000050503,0.007778
"1176",73104,11000050504,0.073104
"1177",103564,11000050505,0.103564
"1178",76514,11000050506,0.076514
"1179",69848,11000050601,0.069848
"1180",37092,11000050602,0.037092
"1181",21918,11000050603,0.021918
"1182",94473,11000050604,0.094473
"1183",8430,11000050701,0.00843
"1184",53952,11000050702,0.053952
"1185",35406,11000050703,0.035406
"1186",485925,11000050801,0.485925
"1187",270183,11000050802,0.270183
"1188",39177,11000050803,0.039177
"1189",37092,11000050901,0.037092
"1190",30348,11000050902,0.030348
"1191",99369,11000050903,0.099369
"1192",129580,11000051001,0.12958
"1193",37026,11000051002,0.037026
"1194",176550,11000051003,0.17655
"1195",59010,11000051101,0.05901
"1196",65754,11000051102,0.065754
"1197",26976,11000051103,0.026976
"1198",18546,11000051104,0.018546
"1199",170196,11000051105,0.170196
"1200",113107,11000051201,0.113107
"1201",205632,11000051202,0.205632
"1202",191862,11000051203,0.191862
"1203",65655,11000051204,0.065655
"1204",287793,11000051205,0.287793
"1205",35343,11000051206,0.035343
"1206",225522,11000051207,0.225522
"1207",187550,11000051301,0.18755
"1208",259369,11000051302,0.259369
"1209",15345,11000060101,0.015345
"1210",85250,11000060102,0.08525
"1211",170500,11000060103,0.1705
"1212",90911,11000060201,0.090911
"1213",574585,11000060202,0.574585
"1214",392150,11000060301,0.39215
"1215",97185,11000060302,0.097185
"1216",939455,11000060303,0.939455
"1217",331589,11000060401,0.331589
"1218",171865,11000060402,0.171865
"1219",954980,11000060403,0.95498
"1220",710985,11000060404,0.710985
"1221",1086605,11000060405,1.086605
"1222",17287,20200010101,0.017287
"1223",34574,20200010105,0.034574
"1224",1248,20200010201,0.001248
"1225",312,20200010203,0.000312
"1226",1560,20200010205,0.00156
"1227",312,20200010301,0.000312
"1228",17287,20200010403,0.017287
"1229",4641,20200010406,0.004641
"1230",46410,20200010407,0.04641
"1231",40492,20200010408,0.040492
"1232",17287,20200010505,0.017287
"1233",51861,20200010509,0.051861
"1234",34574,20200010601,0.034574
"1235",21928,20200010602,0.021928
"1236",9282,20200010603,0.009282
"1237",41769,20200010604,0.041769
"1238",9282,20200010605,0.009282
"1239",4641,20200010606,0.004641
"1240",18564,20200010607,0.018564
"1241",69615,20200010608,0.069615
"1242",4641,20200010701,0.004641
"1243",18564,20200010702,0.018564
"1244",37128,20200010703,0.037128
"1245",4641,20200010704,0.004641
"1246",18564,20200010705,0.018564
"1247",77407,20200010706,0.077407
"1248",13923,20200020102,0.013923
"1249",312,20200020301,0.000312
"1250",312,20200020302,0.000312
"1251",1248,20200020305,0.001248
"1252",624,20200020306,0.000624
"1253",624,20200020307,0.000624
"1254",13048,20200020601,0.013048
"1255",140466,20200020602,0.140466
"1256",39144,20200020603,0.039144
"1257",27250,20200020604,0.02725
"1258",176148,20200020605,0.176148
"1259",53081,20200020606,0.053081
"1260",40875,20200020701,0.040875
"1261",13625,20200020703,0.013625
"1262",13625,20200020704,0.013625
"1263",27250,20200020705,0.02725
"1264",13625,20200020706,0.013625
"1265",56256,20200030101,0.056256
"1266",98448,20200030102,0.098448
"1267",56256,20200030103,0.056256
"1268",29484,20200030201,0.029484
"1269",7371,20200030202,0.007371
"1270",34749,20200030203,0.034749
"1271",1053,20200030204,0.001053
"1272",7371,20200030205,0.007371
"1273",42192,20200030206,0.042192
"1274",56256,20200030301,0.056256
"1275",42192,20200030302,0.042192
"1276",196896,20200030303,0.196896
"1277",81750,20200030401,0.08175
"1278",109000,20200030402,0.109
"1279",149875,20200030403,0.149875
"1280",327000,20200030404,0.327
"1281",967375,20200030405,0.967375
"1282",694875,20200030406,0.694875
"1283",163500,20200030407,0.1635
"1284",122625,20200030408,0.122625
"1285",159157,20200030501,0.159157
"1286",69317,20200030502,0.069317
"1287",313908,20200030503,0.313908
"1288",109000,20200030504,0.109
"1289",422375,20200030505,0.422375
"1290",708862,20200030506,0.708862
"1291",154704,20200030507,0.154704
"1292",83506,20200030508,0.083506
"1293",134692,20200030601,0.134692
"1294",509307,20200030602,0.509307
"1295",1144882,20200030603,1.144882
"1296",202038,20200030604,0.202038
"1297",506148,20200030605,0.506148
"1298",2106,20200030701,0.002106
"1299",25272,20200030702,0.025272
"1300",40014,20200030704,0.040014
"1301",45594,20200030801,0.045594
"1302",53193,20200030802,0.053193
"1303",4212,20200030803,0.004212
"1304",138888,20200030804,0.138888
"1305",56256,20200030901,0.056256
"1306",351600,20200030902,0.3516
"1307",29262,20200031002,0.029262
"1308",30396,20200031003,0.030396
"1309",7599,20200031004,0.007599
"1310",15198,20200031005,0.015198
"1311",37995,20200031006,0.037995
"1312",111634,20200031101,0.111634
"1313",463250,20200031102,0.46325
"1314",749375,20200031103,0.749375
"1315",166646,20200031104,0.166646
"1316",7599,20200031105,0.007599
"1317",418188,20200031106,0.418188
"1318",329556,20200031107,0.329556
"1319",18052,20200040101,0.018052
"1320",27078,20200040102,0.027078
"1321",9026,20200040103,0.009026
"1322",36104,20200040105,0.036104
"1323",68486,20200040201,0.068486
"1324",36104,20200040202,0.036104
"1325",72208,20200040203,0.072208
"1326",99286,20200040204,0.099286
"1327",261754,20200040205,0.261754
"1328",108312,20200040301,0.108312
"1329",72208,20200040302,0.072208
"1330",171494,20200040303,0.171494
"1331",18052,20200040304,0.018052
"1332",27078,20200040305,0.027078
"1333",36104,20200040306,0.036104
"1334",45130,20200040307,0.04513
"1335",81234,20200040308,0.081234
"1336",550586,20200040309,0.550586
"1337",965782,20200040310,0.965782
"1338",913446,20200040311,0.913446
"1339",20260,20200040502,0.02026
"1340",20260,20200040505,0.02026
"1341",126364,20200040506,0.126364
"1342",29286,20200040507,0.029286
"1343",40520,20200040601,0.04052
"1344",231886,20200040602,0.231886
"1345",121560,20200040603,0.12156
"1346",60780,20200040604,0.06078
"1347",20260,20200040702,0.02026
"1348",40520,20200040703,0.04052
"1349",81040,20200040704,0.08104
"1350",162080,20200040705,0.16208
"1351",810400,20200040706,0.8104
"1352",60780,20200040707,0.06078
"1353",101300,20200040708,0.1013
"1354",425460,20200040709,0.42546
