"","x"
"70861",170102050704
"70862",170102050705
"70863",170102050801
"70864",170102050802
"70865",170102050803
"70866",170102050804
"70867",170102050805
"70868",170102050806
"70869",170102050807
"70870",170102050901
"70871",170102050902
"70872",170102050903
"70873",170102050904
"70874",170102051001
"70875",170102051002
"70876",170102051003
"70877",170102051004
"70878",170102051005
"70879",170102051006
"70880",170102051007
"70881",170102051101
"70882",170102051102
"70883",170102051103
"70884",170102051104
"70885",170102051105
"70886",170102051201
"70887",170102051202
"70888",170102051203
"70889",170102051301
"70890",170102051302
"70891",170102051303
"70892",170102051304
"70893",170102051305
"70894",170102051401
"70895",170102051402
"70896",170102051403
"70897",170102051404
"70898",170102051405
"70899",170102051406
"70900",170102051407
"70901",170102051408
"70902",170102051409
"70903",170102051501
"70904",170102051502
"70905",170102051503
"70906",170102051504
"70907",170102051505
"70908",170102051506
"70909",170102051507
"70910",170102051508
"70911",170102051601
"70912",170102051602
"70913",170102051603
"70914",170102060101
"70915",170102060102
"70916",170102060103
"70917",170102060201
"70918",170102060202
"70919",170102060203
"70920",170102060204
"70921",170102060205
"70922",170102060206
"70923",170102060207
"70924",170102060208
"70925",170102060209
"70926",170102060210
"70927",170102060211
"70928",170102060212
"70929",170102060301
"70930",170102060302
"70931",170102060303
"70932",170102060304
"70933",170102060305
"70934",170102060306
"70935",170102060307
"70936",170102060308
"70937",170102060309
"70938",170102060401
"70939",170102060402
"70940",170102060403
"70941",170102060404
"70942",170102060405
"70943",170102060406
"70944",170102060407
"70945",170102070101
"70946",170102070102
"70947",170102070103
"70948",170102070104
"70949",170102070105
"70950",170102070106
"70951",170102070107
"70952",170102070201
"70953",170102070202
"70954",170102070203
"70955",170102070204
"70956",170102070205
"70957",170102070206
"70958",170102070207
"70959",170102070301
"70960",170102070302
"70961",170102070303
"70962",170102070304
"70963",170102070305
"70964",170102070306
"70965",170102070307
"70966",170102070401
"70967",170102070402
"70968",170102070403
"70969",170102070404
"70970",170102070405
"70971",170102070501
"70972",170102070502
"70973",170102070503
"70974",170102070504
"70975",170102070505
"70976",170102080101
"70977",170102080102
"70978",170102080103
"70979",170102080104
"70980",170102080105
"70981",170102080106
"70982",170102080107
"70983",170102080108
"70984",170102080201
"70985",170102080202
"70986",170102080203
"70987",170102080204
"70988",170102080205
"70989",170102080206
"70990",170102080207
"70991",170102080208
"70992",170102080301
"70993",170102080302
"70994",170102080303
"70995",170102080304
"70996",170102080305
"70997",170102080306
"70998",170102080307
"70999",170102080308
"71000",170102080401
"71001",170102080402
"71002",170102080403
"71003",170102080404
"71004",170102080501
"71005",170102090101
"71006",170102090102
"71007",170102090103
"71008",170102090104
"71009",170102090105
"71010",170102090106
"71011",170102090107
"71012",170102090201
"71013",170102090202
"71014",170102090203
"71015",170102090204
"71016",170102090205
"71017",170102090206
"71018",170102090207
"71019",170102090208
"71020",170102090209
"71021",170102090210
"71022",170102090301
"71023",170102090302
"71024",170102090303
"71025",170102090304
"71026",170102090305
"71027",170102090306
"71028",170102090401
"71029",170102090402
"71030",170102090403
"71031",170102090404
"71032",170102090405
"71033",170102090406
"71034",170102090501
"71035",170102090502
"71036",170102090503
"71037",170102090504
"71038",170102090505
"71039",170102090506
"71040",170102090507
"71041",170102090508
"71042",170102090509
"71043",170102090601
"71044",170102090602
"71045",170102090603
"71046",170102090604
"71047",170102090605
"71048",170102090606
"71049",170102090607
"71050",170102090701
"71051",170102090702
"71052",170102090703
"71053",170102090704
"71054",170102090705
"71055",170102090706
"71056",170102090707
"71057",170102100101
"71058",170102100102
"71059",170102100103
"71060",170102100104
"71061",170102100105
"71062",170102100106
"71063",170102100107
"71064",170102100201
"71065",170102100202
"71066",170102100203
"71067",170102100204
"71068",170102100301
"71069",170102100302
"71070",170102100303
"71071",170102100304
"71072",170102100305
"71073",170102100306
"71074",170102100307
"71075",170102100308
"71076",170102100401
"71077",170102100402
"71078",170102100403
"71079",170102100501
"71080",170102100502
"71081",170102100503
"71082",170102100504
"71083",170102100505
"71084",170102100506
"71085",170102100507
"71086",170102100508
"71087",170102100509
"71088",170102110101
"71089",170102110102
"71090",170102110103
"71091",170102110104
"71092",170102110105
"71093",170102110106
"71094",170102110201
"71095",170102110202
"71096",170102110203
"71097",170102110204
"71098",170102110205
"71099",170102110206
"71100",170102110207
"71101",170102110301
"71102",170102110302
"71103",170102110303
"71104",170102110304
"71105",170102110305
"71106",170102110306
"71107",170102110307
"71108",170102110308
"71109",170102110401
"71110",170102110402
"71111",170102120101
"71112",170102120102
"71113",170102120103
"71114",170102120104
"71115",170102120105
"71116",170102120106
"71117",170102120201
"71118",170102120202
"71119",170102120203
"71120",170102120204
"71121",170102120301
"71122",170102120302
"71123",170102120303
"71124",170102120304
"71125",170102120305
"71126",170102120401
"71127",170102120402
"71128",170102120403
"71129",170102120404
"71130",170102120405
"71131",170102120406
"71132",170102120407
"71133",170102120408
"71134",170102120501
"71135",170102120502
"71136",170102120503
"71137",170102120504
"71138",170102120505
"71139",170102120506
"71140",170102120507
"71141",170102120601
"71142",170102120602
"71143",170102120603
"71144",170102120604
"71145",170102120605
"71146",170102120606
"71147",170102120607
"71148",170102120701
"71149",170102120702
"71150",170102120703
"71151",170102120704
"71152",170102120705
"71153",170102120706
"71154",170102120707
"71155",170102120708
"71156",170102120709
"71157",170102120710
"71158",170102120801
"71159",170102120802
"71160",170102120803
"71161",170102120804
"71162",170102120805
"71163",170102120806
"71164",170102120807
"71165",170102120808
"71166",170102120809
"71167",170102120810
"71168",170102130101
"71169",170102130102
"71170",170102130103
"71171",170102130104
"71172",170102130105
"71173",170102130201
"71174",170102130202
"71175",170102130203
"71176",170102130204
"71177",170102130205
"71178",170102130301
"71179",170102130302
"71180",170102130303
"71181",170102130304
"71182",170102130305
"71183",170102130401
"71184",170102130402
"71185",170102130403
"71186",170102130404
"71187",170102130405
"71188",170102130406
"71189",170102130407
"71190",170102130501
"71191",170102130502
"71192",170102130503
"71193",170102130504
"71194",170102130505
"71195",170102130506
"71196",170102130507
"71197",170102130508
"71198",170102130509
"71199",170102130510
"71200",170102130511
"71201",170102130512
"71202",170102130513
"71203",170102130514
"71204",170102130601
"71205",170102130602
"71206",170102130603
"71207",170102130604
"71208",170102130605
"71209",170102130606
"71210",170102130607
"71211",170102130701
"71212",170102130702
"71213",170102130703
"71214",170102130704
"71215",170102130801
"71216",170102130802
"71217",170102130803
"71218",170102130901
"71219",170102130902
"71220",170102130903
"71221",170102130904
"71222",170102130905
"71223",170102131001
"71224",170102131002
"71225",170102131003
"71226",170102131004
"71227",170102131005
"71228",170102131006
"71229",170102131101
"71230",170102131102
"71231",170102131103
"71232",170102131104
"71233",170102131201
"71234",170102131202
"71235",170102131203
"71236",170102131204
"71237",170102131301
"71238",170102131302
"71239",170102131303
"71240",170102131304
"71241",170102131305
"71242",170102131306
"71243",170102131307
"71244",170102131308
"71245",170102131309
"71246",170102131310
"71247",170102140101
"71248",170102140102
"71249",170102140103
"71250",170102140104
"71251",170102140105
"71252",170102140106
"71253",170102140201
"71254",170102140202
"71255",170102140203
"71256",170102140204
"71257",170102140205
"71258",170102140206
"71259",170102140301
"71260",170102140302
"71261",170102140303
"71262",170102140304
"71263",170102140305
"71264",170102140401
"71265",170102140402
"71266",170102140403
"71267",170102140404
"71268",170102140405
"71269",170102140501
"71270",170102140502
"71271",170102140503
"71272",170102150101
"71273",170102150102
"71274",170102150103
"71275",170102150104
"71276",170102150105
"71277",170102150106
"71278",170102150107
"71279",170102150108
"71280",170102150201
"71281",170102150202
"71282",170102150203
"71283",170102150301
"71284",170102150302
"71285",170102150303
"71286",170102150304
"71287",170102150305
"71288",170102150306
"71289",170102150307
"71290",170102150308
"71291",170102150309
"71292",170102150401
"71293",170102150402
"71294",170102150403
"71295",170102150501
"71296",170102150502
"71297",170102150601
"71298",170102150602
"71299",170102150603
"71300",170102150701
"71301",170102150702
"71302",170102150703
"71303",170102150704
"71304",170102150705
"71305",170102160101
"71306",170102160102
"71307",170102160103
"71308",170102160104
"71309",170102160105
"71310",170102160106
"71311",170102160107
"71312",170102160108
"71313",170102160109
"71314",170102160110
"71315",170102160111
"71316",170102160201
"71317",170102160202
"71318",170102160203
"71319",170102160204
"71320",170102160205
"71321",170102160206
"71322",170102160207
"71323",170102160301
"71324",170102160302
"71325",170102160303
"71326",170102160304
"71327",170102160305
"71328",170102160306
"71329",170102160307
"71330",170102160308
"71331",170102160309
"71332",170102160310
"71333",170103010101
"71334",170103010102
"71335",170103010103
"71336",170103010104
"71337",170103010201
"71338",170103010202
"71339",170103010203
"71340",170103010204
"71341",170103010301
"71342",170103010302
"71343",170103010401
"71344",170103010402
"71345",170103010403
"71346",170103010501
"71347",170103010502
"71348",170103010601
"71349",170103010602
"71350",170103010603
"71351",170103010604
"71352",170103010701
"71353",170103010702
"71354",170103010703
"71355",170103010704
"71356",170103010705
"71357",170103020101
"71358",170103020102
"71359",170103020103
"71360",170103020201
"71361",170103020202
"71362",170103020301
"71363",170103020302
"71364",170103020303
"71365",170103030101
"71366",170103030102
"71367",170103030103
"71368",170103030201
"71369",170103030202
"71370",170103030203
"71371",170103030301
"71372",170103030302
"71373",170103030401
"71374",170103030402
"71375",170103030403
"71376",170103030404
"71377",170103030405
"71378",170103030406
"71379",170103040101
"71380",170103040102
"71381",170103040103
"71382",170103040104
"71383",170103040105
"71384",170103040201
"71385",170103040202
"71386",170103040203
"71387",170103040301
"71388",170103040302
"71389",170103040303
"71390",170103040304
"71391",170103040305
"71392",170103040306
"71393",170103040307
"71394",170103040308
"71395",170103040401
"71396",170103040402
"71397",170103040501
"71398",170103040502
"71399",170103040503
"71400",170103040504
"71401",170103040505
"71402",170103040601
"71403",170103040602
"71404",170103040603
"71405",170103040604
"71406",170103040605
"71407",170103040606
"71408",170103040607
"71409",170103040608
"71410",170103040609
"71411",170103040701
"71412",170103040702
"71413",170103040703
"71414",170103040801
"71415",170103040802
"71416",170103040803
"71417",170103040804
"71418",170103040805
"71419",170103040901
"71420",170103040902
"71421",170103040903
"71422",170103041001
"71423",170103041002
"71424",170103041003
"71425",170103041004
"71426",170103041005
"71427",170103041101
"71428",170103041102
"71429",170103041103
"71430",170103041104
"71431",170103050101
"71432",170103050102
"71433",170103050200
"71434",170103050301
"71435",170103050302
"71436",170103050303
"71437",170103050304
"71438",170103050305
"71439",170103050306
"71440",170103050401
"71441",170103050402
"71442",170103060101
"71443",170103060102
"71444",170103060103
"71445",170103060104
"71446",170103060105
"71447",170103060201
"71448",170103060202
